"ID","Date","Quarter","ROE","DebtToEquity","ProfitMargin","Price","MA10","MA20","RSI","Beta","Sharpe","Volatility"
13,"2017-03-31","2017-Q1",-6.62180447615433,3.78637068367324,-12.2494038059987,35.9150009155273,35.5167499542236,35.1960000991821,71.4430593240823,0.844952125343682,5.67754012436959,0.152932672644697
14,"2017-06-30","2017-Q2",-6.58858871327867,3.81136843309272,-12.0591549124108,36.0050010681152,36.305249786377,36.7957496643066,41.2212725084942,1.53048470459196,0.0366509763082176,0.184004964685963
15,"2017-09-30","2017-Q3",-13.1461027108255,4.65438821771503,-20.7518741571528,38.5299987792969,38.6017498016357,39.4021249771118,43.2640122456154,1.55407911234313,1.41609572037265,0.189928169520339
16,"2017-12-31","2017-Q4",-15.9384335376644,5.4334824397568,-20.538286486212,42.3074989318848,43.2694999694824,42.9728750228882,43.1498481816432,1.52909156832019,2.08443033421524,0.177420927573615
17,"2018-03-31","2018-Q1",-15.9300963108009,4.84216981842162,-20.7978879436785,41.9449996948242,42.7247505187988,43.6177503585815,42.5914502932555,1.08491556708667,-0.0738213469519979,0.26974358024491
18,"2018-06-30","2018-Q2",-18.3799953973215,5.79632533206226,-17.9410294852574,46.2775001525879,46.3170001983643,47.1351249694824,46.0404294451777,0.935606573992156,1.82905329578422,0.213018573551862
19,"2018-09-30","2018-Q3",6.89756429483605,5.19183523559729,4.55744431418523,56.435001373291,55.1567501068115,55.5878753662109,60.6216672706568,1.25902432454275,3.78907036023937,0.21020172251526
20,"2018-12-31","2018-Q4",2.84379443428804,4.75868372943327,1.93744810406864,39.435001373291,39.3145000457764,41.2455003738403,37.8294455879633,1.42180971266841,-3.4051632361271,0.40224616922563
21,"2019-03-31","2019-Q1",-15.2423269431361,4.96670094380836,-15.4591499669676,47.4874992370605,47.2880001068115,45.9275001525879,65.0357648861675,1.87706485342497,2.44531142129653,0.328263564090003
22,"2019-06-30","2019-Q2",-7.13861671454614,4.32553561933536,-6.4251968503937,49.4799995422363,49.5015003204346,48.2422500610352,57.7424557419895,1.46351030378878,0.685720154784308,0.258918957147895
23,"2019-09-30","2019-Q3",2.36754966887417,4.1908940397351,2.26876090750436,55.9925003051758,55.0567501068115,54.4987497329712,62.2000757081956,1.48255536442055,1.88943051315475,0.265872214492045
24,"2019-12-31","2019-Q4",1.58658204895739,3.95874886672711,1.42199349945829,73.4124984741211,71.3189987182617,69.285998916626,80.9992578042927,1.27129677688571,5.94716399866494,0.179003491998022
25,"2020-03-31","2020-Q1",0.174424942766816,2.89087539518151,0.267335004177109,63.5724983215332,61.3185001373291,64.8205001831055,46.0008422947133,1.10526487286815,-0.583277203298664,0.663406051785502
26,"2020-06-30","2020-Q2",1.05530187721969,2.71476407914764,1.72299536116634,91.1999969482422,89.5887496948242,87.0318740844727,65.5510003593994,0.891676696675604,4.26765173687634,0.348392157153075
27,"2020-09-30","2020-Q3",2.06474954775123,1.75553614871187,3.77380002280242,115.809997558594,111.154998779297,114.172498703003,52.8993542337965,1.84861675874125,2.28630025474858,0.446219822735935
28,"2020-12-31","2020-Q4",1.214848143982,1.27865016872891,2.51303052866716,132.690002441406,131.637001037598,127.729500198364,62.7389336481585,1.4198318892871,1.66828258496471,0.344340118475311
29,"2021-03-31","2021-Q1",1.90294130425338,1.23851935525916,4.21599768986428,122.150001525879,121.17799911499,121.403499221802,47.731708753761,1.39563339883991,-0.9271707944183,0.331815970795439
30,"2021-06-30","2021-Q2",4.60409611353008,1.16497339138849,9.55009198862686,136.960006713867,133.682000732422,130.48749961853,70.3628990080809,1.3978033121823,2.18589345370601,0.210434578282418
31,"2021-09-30","2021-Q3",5.98085240084279,1.0845377592134,11.7612851639166,141.5,144.363999938965,148.095999908447,36.7651301754696,1.36669065255219,0.626827114625393,0.206534894538622
32,"2021-12-31","2021-Q4",7.68823081254762,1.01189174865017,13.0989333483831,177.570007324219,176.057000732422,174.481500244141,61.3659267980577,1.11466094887643,3.78753823398489,0.2385825007007
33,"2022-03-31","2022-Q1",9.73448731113393,0.898694440369664,17.6903390914907,174.610000610352,172.412004089355,165.307501220703,59.5167298747576,1.22577081615771,-0.14238707067124,0.30404118795609
34,"2022-06-30","2022-Q2",6.21013855289202,0.848224103804706,13.340025983229,136.720001220703,136.782000732422,139.353001403809,44.1683106904811,1.32338635531128,-2.29269737189795,0.405930627678938
35,"2022-09-30","2022-Q3",8.26077137336579,0.835662844094251,15.3444579099469,138.199996948242,150.131997680664,152.754998016357,28.5341894309097,1.17264066562618,0.224523285281259,0.30564361223308
36,"2022-12-31","2022-Q4",8.24758410880458,0.815139584824624,15.1616086849247,129.929992675781,131.432997894287,137.354999923706,37.4578866135357,1.46380662298135,-0.463901423371864,0.404184451334071
37,"2023-03-31","2023-Q1",5.22953344154493,0.782411453781163,10.7720005143812,164.899993896484,159.76499786377,156.096999359131,69.6742294049243,1.13399085310256,4.02950373159437,0.243114638885925
38,"2023-06-30","2023-Q2",5.28652454527675,0.751202816350479,10.8436634974124,193.970001220703,187.370999145508,184.493000030518,77.6102835345688,1.20665029489707,3.57682688122845,0.183737035486468
39,"2023-09-30","2023-Q3",3.46575393708151,0.737777279018442,7.93576017130621,171.210006713867,174.162001037598,177.002500915527,38.2457641043439,1.22104280375964,-2.33799132678472,0.212297171259129
40,"2023-12-31","2023-Q4",12.6576619727305,0.686671775712872,31.5015695156356,192.529998779297,194.582000732422,194.308501434326,51.0618376592039,0.849640133245432,2.97440940085528,0.155230070889935
41,"2024-03-31","2024-Q1",1.75370468172357,0.684177824722731,5.30022064691799,171.479995727539,173.008999633789,172.696499633789,42.4132582990146,0.98755770369975,-2.26654822337065,0.210040938313928
42,"2024-06-30","2024-Q2",2.22362640669194,0.685578022507071,5.79607843137255,210.619995117188,211.580000305176,205.5625,61.6634740405938,1.27561219918891,3.06940586279768,0.273592544665774
43,"2024-09-30","2024-Q3",3.09876878637514,0.702721253807324,8.60535302994202,233,226.306997680664,223.758000946045,64.8772711403817,0.970101996895343,1.73695135676215,0.233064740087036
